,summary,Herbst,Winter,Sommer,Frühling,word
Artane,2.2288814453096677,-0.09941977705843394,0.10552458011908564,-0.07460328255729268,-0.0939069274294107,Artane
energieministerin artan,2.2288814453096677,-0.09941977705843394,0.10552458011908564,-0.07460328255729268,-0.0939069274294107,energieministerin artan
Rizvanolli,2.2176052690911896,-0.0943478175021228,0.10009139394661028,-0.0695313230009814,-0.08883496787309957,Rizvanolli
artan rizvanolli,2.2176052690911896,-0.0943478175021228,0.10009139394661028,-0.0695313230009814,-0.08883496787309957,artan rizvanolli
Behörden,3.755791076152557,0.24064570186688078,-0.4543930310969613,0.7403804062928989,-0.6157059976006931,Behörden
rizvanolli behörde,2.188523953597154,-0.08114723425954512,0.0856785818732098,-0.05633073975840372,-0.07563438463052163,rizvanolli behörde
herauskriegen,2.1787342821970714,-0.07666401514649542,0.0806920500918105,-0.051847520645354105,-0.07115116551747223,herauskriegen
behörde herauskrieg,2.1787342821970714,-0.07666401514649542,0.0806920500918105,-0.051847520645354105,-0.07115116551747223,behörde herauskrieg
Cyberwährungen,2.1618141301057068,-0.06886765570563277,0.07190673658550781,-0.044051161204491394,-0.06335480607660955,Cyberwährungen
herauskrieg cyberwährung,2.1618141301057068,-0.06886765570563277,0.07190673658550781,-0.044051161204491394,-0.06335480607660955,herauskrieg cyberwährung
produziert,3.738497785845408,0.9800569098516037,-0.4877295218380621,-0.5917872861573499,-0.611090931029468,produziert
cyberwährung produzier,2.149842850032542,-0.0633146579183415,0.06555960090208753,-0.038498163417200186,-0.05780180828931845,cyberwährung produzier
zugreifen,2.378784807300901,-0.1645096835810157,0.17051726974578588,-0.13969318907987438,-0.1589968339519923,zugreifen
produzier zugreif,2.131880749525754,-0.05492448257925493,0.055824488143684195,-0.030107988078113594,-0.04941163295023165,produzier zugreif
nan,70.96767906058798,0.11978194745722928,0.10840980034420777,-0.1130575112810233,-0.3550674207432747,nan
Kap,2.5998615742385853,-0.25337811439094815,0.24707110241529914,-0.22856161988980678,-0.247865264761925,Kap
energiekrise kap,2.5998615742385853,-0.25337811439094815,0.24707110241529914,-0.22856161988980678,-0.247865264761925,energiekrise kap
Chance,4.358020958947759,-0.7699379572733903,0.3967690590984186,-0.020244773776530365,-0.7644251076443671,Chance
kap chance,2.4954691162361446,-0.21239664552731083,0.21333589238600853,-0.1875801510261694,-0.20688379589828743,kap chance
deutsche,9.212658585280588,-1.5184983829673269,0.4202808791648928,0.3623826937880181,-1.5129855333383035,deutsche
chance deutsch,2.407468602255741,-0.17649573442509342,0.1816031464087587,-0.15167923992395196,-0.17098288479607002,chance deutsch
Investoren,2.5483647592458603,-0.23337179404255398,0.2309169766154372,-0.20855529954141272,-0.22785894441353086,Investoren
deutsch investor,2.5483647592458603,-0.23337179404255398,0.2309169766154372,-0.20855529954141272,-0.22785894441353086,deutsch investor
Wirtschaft,13.272647835215842,-1.8836252753323854,0.5291941772137935,0.1397598706455295,-1.8781124257033621,Wirtschaft
investor wirtschaft,2.3084016611689835,-0.1344752749319393,0.1415751458066069,-0.10965878043079791,-0.1289624253029159,investor wirtschaft
10.01.2022,2.2599724329165185,-0.11327252684356519,0.12007799864028429,-0.08845603234242402,-0.10775967721454204,10.01.2022
wirtschaft 10.01.2022,2.2599724329165185,-0.11327252684356519,0.12007799864028429,-0.08845603234242402,-0.10775967721454204,wirtschaft 10.01.2022
Südafrika,2.2377156727721292,-0.1033754680457197,0.10972264808982812,-0.07855897354457836,-0.09786261841669647,Südafrika
10.01.2022 südafrika,2.2377156727721292,-0.1033754680457197,0.10972264808982812,-0.07855897354457836,-0.09786261841669647,10.01.2022 südafrika
erhält,3.804469685339334,-0.6340965199546438,0.21806602026939437,-0.6092800254535026,0.30487537129613274,erhält
südafrika erhalt,2.220707831484819,-0.09574589953405127,0.10159475275249497,-0.0709294050329098,-0.09023304990502794,südafrika erhalt
Milliarden,10.904144690781392,-1.1042453652282953,0.6542086639527662,-1.0622325422993881,-1.6815500256495506,Milliarden
erhalt milliarde,2.2102271430260436,-0.09101520135630288,0.09649016308666565,-0.06619870685516155,-0.08550235172727944,erhalt milliarde
Energie-Umbau,2.1862594596599054,-0.08011198568809251,0.08453129784249518,-0.05529549118695103,-0.07459913605906911,Energie-Umbau
milliarde energie-umbau,2.1862594596599054,-0.08011198568809251,0.08453129784249518,-0.05529549118695103,-0.07459913605906911,milliarde energie-umbau
Bisher,4.077490840395054,-0.7034017205911539,0.18561753008306692,0.47867442128906756,-0.6978888709621306,Bisher
verpesten,2.1644212329530146,-0.07007290828396773,0.07327442046303427,-0.04525641378282621,-0.06456005865494431,verpesten
bisher verpest,2.1644212329530146,-0.07007290828396773,0.07327442046303427,-0.04525641378282621,-0.06456005865494431,bisher verpest
veraltete,2.156018356751521,-0.06618307873204761,0.06884766661499343,-0.041366584230906264,-0.060670229103024324,veraltete
verpest veraltet,2.156018356751521,-0.06618307873204761,0.06884766661499343,-0.041366584230906264,-0.060670229103024324,verpest veraltet
Kohlekraftwerke,3.0894791344166306,0.15689508680468403,0.18561212465690205,-0.4011059287444533,-0.4204095736165714,Kohlekraftwerke
veraltet kohlekraftwerk,2.148367394602707,-0.0626281137970388,0.06476960723429914,-0.037811619295897256,-0.05711526416801546,veraltet kohlekraftwerk
Umwelt,8.619946995140797,-0.5556469185259805,-0.5510312839528959,-0.47034684190923326,1.018863009938329,Umwelt
kohlekraftwerk umwelt,2.134916466241795,-0.05634743149140149,0.05748799779654698,-0.031530936990260106,-0.05083458186237815,kohlekraftwerk umwelt
Sie,30.604894941198165,0.09114529755688765,-0.1005563724571145,0.26322758767112986,-0.17276825938744986,Sie
sollen,23.41059576891424,-0.1587945821592832,0.46850941658591577,-0.9350469036204595,-1.0738809473306534,sollen
sie soll,3.939720879567088,0.6763982854082476,-0.043139137720734355,-0.644213295008079,-0.6635169398801971,sie soll
alternative,2.120813393637724,-0.049719602801535666,0.04969565434292512,-0.024903108300394317,-0.04420675317251254,alternative
soll alternativ,2.120813393637724,-0.049719602801535666,0.04969565434292512,-0.024903108300394317,-0.04420675317251254,soll alternativ
Energien,5.964491752966916,-1.0837437585108132,0.015841003739759957,-1.0589272640096719,0.8172851617101597,Energien
alternativ energie,2.1148849849803244,-0.0469203418539157,0.04637057796183892,-0.022103847352774295,-0.041407492224892456,alternativ energie
ersetzt,2.3013969370125507,-0.13143621394110344,0.1385498139338511,-0.10661971943996212,-0.1259233643120801,ersetzt
energie ersetz,2.1107377111409193,-0.044957423974452196,0.0440267513510102,-0.020140929473310865,-0.03944457434542898,energie ersetz
Deutsche,18.460935243686343,-0.004655151469109691,0.17055452061551724,0.26244635762521057,-1.2024423518755323,Deutsche
stehen,10.847878184888184,0.5883507572124358,0.15930195341745512,-0.8772830204056655,-1.215170970274307,stehen
investor steh,2.096254305278069,-0.038071999411400485,0.03572467282602631,-0.01325550491025908,-0.03255914978237714,investor steh
bereit,2.326307249113572,-0.14220205017326396,0.1491851467820696,-0.1173855556721225,-0.1366892005442406,bereit
steh bereit,2.093767616950524,-0.03688504208007762,0.034280694011209575,-0.012068547578936318,-0.03137219245105433,steh bereit
Doch,33.59086881286322,0.0028726010231826097,0.025565386480361697,0.08489888306080694,-0.15587308230633595,Doch
gibt,23.61847950204032,-0.4637138886784513,0.06971548509809618,0.01959544227984202,0.18842640876464375,gibt
doch geb,4.1008833593031575,-0.7091223154503816,0.02043606698337719,0.7308778582208895,-0.7036094658213583,doch geb
Widerstände,2.0868350446120276,-0.0335684969528462,0.030225762386466317,-0.008752002451704825,-0.028055647323822888,Widerstände
geb widerstand,2.0868350446120276,-0.0335684969528462,0.030225762386466317,-0.008752002451704825,-0.028055647323822888,geb widerstand
Europa,20.492519076319105,-2.3179798078956515,0.5690881507809826,-0.05761869591517239,-1.424349007927393,Europa
Kälte,5.657454780847667,-1.0308940171720185,0.5088772512170697,-0.25101355039396406,-1.0253811675429951,Kälte
europa kälte,2.1829605290941174,-0.07860190782468977,0.08285329822387331,-0.053785413323548456,-0.07308905819566645,europa kälte
kälte die,2.192023804198873,-0.08274514006489642,0.08744451030659245,-0.057928645563754884,-0.07723229043587315,kälte die
Schwierigkeiten,2.7441601744602604,-0.3073949922350511,0.28792308581173914,-0.2825784977339097,-0.3018821426060278,Schwierigkeiten
die schwierigkeit,2.206040068033415,-0.08911899533111962,0.09442993165607001,-0.06430250082997845,-0.08360614570209628,die schwierigkeit
Gasversorgung,4.6714807904869255,-0.8393960186354275,0.4564396880728701,-0.19652888668546878,-0.8338831690064042,Gasversorgung
schwierigkeit gasversorgung,2.2414548930254674,-0.10504507230259034,0.11148431997382699,-0.08022857780144876,-0.09953222267356686,schwierigkeit gasversorgung
sichern,2.982309284252368,-0.39061783947572715,0.3439170443694051,-0.36580134497458583,-0.38510498984670394,sichern
gasversorgung sicher,2.2792540797255683,-0.12176814288170357,0.12880201911957992,-0.09695164838056222,-0.11625529325268026,gasversorgung sicher
sicher euronews,2.3084016611689835,-0.1344752749319393,0.1415751458066069,-0.10965878043079791,-0.1289624253029159,sicher euronews
Spannungen,2.891402412315914,-0.3596615596573975,0.3239916372034135,-0.3348450651562561,-0.35414871002837406,Spannungen
die spannung,2.4138856010946133,-0.17915764324047195,0.18403071536819943,-0.15434114873933055,-0.1736447936114486,die spannung
Moskau,3.0057516276825775,0.35208337848402793,0.07022711286200996,-0.37363107935284784,-0.3929347242249659,Moskau
spannung moskau,2.554512051206107,-0.2357811388738375,0.23289354784216176,-0.2109646443726961,-0.2302682892448142,spannung moskau
verschärfte,2.6786306209338706,-0.2832256130572311,0.27012207584917725,-0.2584091185560898,-0.27771276342820794,verschärfte
moskau verschärft,2.6786306209338706,-0.2832256130572311,0.27012207584917725,-0.2584091185560898,-0.27771276342820794,moskau verschärft
verschärft energiekrise,3.398202629364027,-0.5211665648795304,0.4179059530420384,-0.49635007037838896,-0.5156537152505073,verschärft energiekrise
treibt,6.689598080328555,-0.34338797318078346,0.3903274420053128,-1.1736572116137332,-0.16658777994507262,treibt
energiekrise treib,4.670850438672415,-0.8392610733417945,0.5483568935944418,-0.8144445788406531,-0.8337482237127711,energiekrise treib
treib europa,2.1689447623962703,-0.07216067612596268,0.07563525277355337,-0.047344181624821326,-0.06664782649693946,treib europa
anderswo,2.389584303223815,-0.16903933056834355,0.17473683876051954,-0.1442228360672021,-0.16352648093932023,anderswo
europa anderswo,2.389584303223815,-0.16903933056834355,0.17473683876051954,-0.1442228360672021,-0.16352648093932023,europa anderswo
neuen,9.89626508394387,-0.016161751173127025,-0.25259335769379243,-0.15413364452006872,0.5079479874262008,neuen
anderswo neu,2.325766124629376,-0.14196941218879416,0.1489577226271159,-0.11715291768765272,-0.13645656255977093,anderswo neu
Formen,2.3051786537030483,-0.13307809193293343,0.14018655285781115,-0.108261597431792,-0.1275652423039101,Formen
neu form,2.3051786537030483,-0.13307809193293343,0.14018655285781115,-0.108261597431792,-0.1275652423039101,neu form
form gasversorgung,2.2414548930254674,-0.10504507230259034,0.11148431997382699,-0.08022857780144876,-0.09953222267356686,form gasversorgung
umzusehen,2.2433718594244674,-0.10589993989126398,0.11238399206851078,-0.08108344539012247,-0.10038709026224066,umzusehen
gasversorgung umseh,2.2433718594244674,-0.10589993989126398,0.11238399206851078,-0.08108344539012247,-0.10038709026224066,gasversorgung umseh
Das,56.33658288236724,-0.19839016035349105,0.1281374637974432,-0.20441195117133032,0.045201556443999355,Das
Problem,6.013938910015754,-0.17331471787953007,0.0862697712075013,-1.0671833435097884,0.44864774849047784,Problem
das problem,2.6072499325138945,-0.2562159115934811,-0.06177670014474823,-0.23139941709233985,0.44908963091646775,das problem
besteht,3.5425938520689524,-0.5627790968640909,-0.18409897964592953,0.8645882655795852,-0.5572662472350676,besteht
problem besteh,2.206040068033415,-0.08911899533111962,0.09442993165607001,-0.06430250082997845,-0.08360614570209628,problem besteh
jedoch,7.141900427098995,0.05652880926769435,0.21439272292415099,-1.2390823241530744,0.04350543221154359,jedoch
besteh jedoch,2.195654256610763,-0.08439998036542584,0.08926711484858801,-0.05958348586428453,-0.07888713073640247,besteh jedoch
darin,2.574957783777194,0.1770523106126095,0.0790187306920658,-0.21893655628884515,-0.2382402011609633,darin
jedoch darin,2.176690931766893,-0.07572571384193279,0.07964241332659464,-0.0509092193407915,-0.07021286421290955,jedoch darin
Länder,11.409663465419074,0.2043070504943539,0.37605817982807804,-1.7075640856914536,-0.7619015196631524,Länder
darin land,2.1635435773583795,-0.06966733400361547,0.07281457989010387,-0.044850839502474316,-0.06415448437459235,darin land
Russland,11.677114265235002,-0.8882924304765938,0.643913971877685,-1.7307342974987197,-1.1954172404185732,Russland
land russland,2.1544317394746346,-0.06544690626136697,0.0680057228998152,-0.04063041176022553,-0.05993405663234355,land russland
finden,5.712550093459166,0.8254352396912127,-0.6322090310233356,-0.7428208035323546,0.18821349059525694,finden
russland find,2.1454930414956324,-0.06128929360053118,0.06322569002073886,-0.03647279909938991,-0.05577644397150795,russland find
find bereit,2.1374324546991015,-0.05752523264702627,0.058861039958470404,-0.03270873814588484,-0.052012383018003004,find bereit
Europäischen,4.082312106951449,-0.7045834322448684,0.5001324348104578,-0.6797669377437271,-0.6990705826158452,Europäischen
bereit europäisch,2.125048040856216,-0.051714321040898216,0.05205268361612728,-0.026897826539756784,-0.04620147141187489,bereit europäisch
Union,6.579820665750131,0.22007514657943322,0.38053019584210057,-1.1571109074777208,-1.1764145523498388,Union
europäisch union,4.589883046693385,-0.821774455182919,0.5425795052826935,-0.7969579606817775,-0.8162616055538956,europäisch union
Geschäfte,2.475129805908327,-0.20421275293532817,0.20628931687641525,-0.17939625843418675,-0.19869990330630485,Geschäfte
union geschäft,2.1153609733381136,-0.047145382366683995,0.046638644010924164,-0.022328887865542588,-0.04163253273766053,union geschäft
EuropeDecoded,2.105562016655401,-0.04250233424205482,0.041080982396124885,-0.01768583974091336,-0.03698948461303141,EuropeDecoded
europedecoded nan,2.099977449394053,-0.03984651774625042,0.037876375809727955,-0.015030023245109044,-0.034333668117227135,europedecoded nan
Schwimmbäder,4.8334543292564325,-0.8734813055426588,0.06878077648505254,0.7502457761599307,-0.8679684559136355,Schwimmbäder
schwimmbad soll,2.9513629738950966,-0.3801870001585192,0.3373159134253539,-0.35537050565737777,-0.37467415052949604,schwimmbad soll
Wassertemperatur,5.28593625533979,-0.9629696684189651,0.5856526178215348,-0.9381531739178238,-0.9574568187899418,Wassertemperatur
soll wassertemperatur,3.0721202940120302,-0.42028788418411844,0.36209468963747826,-0.3954713896829771,-0.4147750345550951,soll wassertemperatur
wegen,22.686735097536943,-1.0603549157915677,0.6445497406323859,-1.0094339133270758,-1.6316722821368852,wegen
wassertemperatur wegen,3.7650546989949234,-0.6236823008901409,0.4665340569624483,-0.5988658063889994,-0.6181694512611176,wassertemperatur wegen
wegen energiekrise,27.519681283592295,-1.5829220039264253,0.7603227286753529,-2.5880048486904377,-2.6073084935625555,wegen energiekrise
senken,10.409271441424034,-1.6406168052214303,0.4704798271752536,0.26062742347693885,-1.635103955592407,senken
energiekrise senk,3.356328650338994,-0.5087676244517767,0.4115050854829473,-0.48395112995063533,-0.5032547748227532,energiekrise senk
Ein,31.54593954664168,0.045171952125454794,0.22216380058349466,-1.0639782774787123,-0.016431984274437646,Ein
senk ein,3.4542663471362607,-0.5375300008722682,0.4261720363833128,-0.5127135063711269,-0.5320171512432451,senk ein
Branchenverband,3.516415601128882,-0.5553620871197557,0.4349521711370525,-0.5305455926186141,-0.5498492374907322,Branchenverband
ein branchenverband,3.052215025114065,-0.4137874762369298,0.35818609288851117,-0.3889709817357885,-0.4082746266079067,ein branchenverband
mahnt,3.0736380749187373,-0.4207818121410773,0.362390022452212,-0.39596531763993587,-0.41526896251205386,mahnt
branchenverband mahn,2.8305605286422804,-0.3383946701588991,0.3096985078341509,-0.3135781756577578,-0.332881820529876,branchenverband mahn
Drosseln,2.744285861722165,-0.30744079290835563,0.28795611632344953,-0.2826242984072143,-0.3019279432793323,Drosseln
mahn drossel,2.744285861722165,-0.30744079290835563,0.28795611632344953,-0.2826242984072143,-0.3019279432793323,mahn drossel
drossel wassertemperatur,3.0721202940120302,-0.42028788418411844,0.36209468963747826,-0.3954713896829771,-0.4147750345550951,drossel wassertemperatur
Schwimmbädern,3.2874474434120815,-0.4880313220396028,0.40052619791814414,-0.46321482753846155,-0.4825184724105795,Schwimmbädern
wassertemperatur schwimmbad,2.5722922290049888,-0.2427173307437996,0.23853578199599848,-0.21790083624265819,-0.2372044811147764,wassertemperatur schwimmbad
Energienotstand,2.4879389766614617,-0.20937455896912502,0.21074627184407044,-0.18455806446798356,-0.20386170934010156,Energienotstand
schwimmbad energienotstand,2.4879389766614617,-0.20937455896912502,0.21074627184407044,-0.18455806446798356,-0.20386170934010156,schwimmbad energienotstand
vorzubeugen,2.4521553286913758,-0.19488727527931088,0.19812736686515373,-0.1700707807781694,-0.1893744256502875,vorzubeugen
energienotstand vorbeug,2.4521553286913758,-0.19488727527931088,0.19812736686515373,-0.1700707807781694,-0.1893744256502875,energienotstand vorbeug
Andere,2.42749521511293,-0.18477986152248688,0.18911764299482087,-0.15996336702134567,-0.1792670118934635,Andere
sehen,12.298831541624915,-0.984537506283767,0.30606001868620625,-0.24269694391620986,0.036118017209662914,sehen
andere seh,2.415528709735031,-0.17983810202825212,0.1846492912178763,-0.1550216075271106,-0.17432525239922875,andere seh
Schwimmen,3.0864518096748483,-0.4249420609288352,-0.06808964355404848,0.6581012436695084,-0.41942921129981175,Schwimmen
seh schwimmen,2.4059019882057826,-0.17584479177447726,0.18100762560030934,-0.15102829727333575,-0.17033194214545402,seh schwimmen
gerade,7.923511749718779,-1.3677544217529716,0.38534833815751657,0.28341360089222917,-0.9076795510668203,gerade
schwimmen gerade,2.3910021753050343,-0.16963250972289357,0.17528668530103592,-0.14481601522175225,-0.16411966009387025,schwimmen gerade
Corona,4.022424813673976,-0.6898048197258843,0.4942775282782651,-0.6649883252247429,-0.684291970096861,Corona
gerade corona,2.374764680718771,-0.16281826223336998,0.1689321325170268,-0.1380017677322286,-0.1573054126043465,gerade corona
systemrelevant,2.361225960614853,-0.15710087045229132,0.1635353118641826,-0.13228437595114984,-0.15158802082326797,systemrelevant
corona systemrelevant,2.361225960614853,-0.15710087045229132,0.1635353118641826,-0.13228437595114984,-0.15158802082326797,corona systemrelevant
Geothermie,2.553820285110649,-0.23551030054377484,0.23267179041363312,-0.2106938060426334,-0.22999745091475154,Geothermie
die geothermi,2.336322244087917,-0.14649791386593242,0.15336600918446375,-0.12168141936479118,-0.1409850642369092,die geothermi
kommt,16.769746700458732,-0.0849961680031583,0.10883050858516022,-0.5222840919642648,0.17991845755415625,kommt
geothermi komm,2.325766124629376,-0.14196941218879416,0.1489577226271159,-0.11715291768765272,-0.13645656255977093,geothermi komm
derweil,2.5656019553492997,-0.24011304299596825,0.2364256429341441,-0.215296548494827,-0.23460019336694504,derweil
komm derweil,2.320324136705617,-0.13962680147467585,0.14666176829707434,-0.11481030697353459,-0.1341139518456526,komm derweil
Frankfurt,4.363674456776119,-0.7712343792075916,0.20033506413004412,0.49588500609003683,-0.7657215295785685,Frankfurt
derweil frankfurt,2.3108704046547213,-0.13554416357309657,0.14263485568346887,-0.11072766907195536,-0.13003131394407336,derweil frankfurt
spät,5.669768965736428,0.6858733385549193,-0.14301302130294882,-1.0082517870829621,-0.15969296318111942,spät
frankfurt spät,2.2959518619842023,-0.12906742366108873,0.13617895187828133,-0.10425092915994737,-0.12355457403206549,frankfurt spät
Wegen,12.906770422384307,-0.48321622293273464,0.5716372068448017,-0.8429405231766585,-1.8501590744616494,Wegen
Gaspreisen,2.723377061691776,-0.2997925884579696,-0.2536122421939737,0.7563665471981723,-0.29427973882894626,Gaspreisen
wegen gaspreis,2.5500109147654904,-0.23401755091968082,-0.3964752228701313,0.822141584736461,-0.22850470129065759,wegen gaspreis
gaspreis schwimmbad,2.6778481986115636,-0.2829334725095951,-0.44539114446004563,0.8918891741288147,-0.27742062288057184,gaspreis schwimmbad
schwimmbad senk,3.2229905328879247,-0.4682295769270542,-0.3644625722700286,0.9516091600897937,-0.4627167272980308,schwimmbad senk
Temperaturen,139.52941219684544,-2.120977245950904,-1.7589329660632613,1.6078777394596122,-1.9127599112907316,Temperaturen
senk temperatur,5.2031432448448625,-0.9471828245896686,-0.8640331978694062,1.3356241482520337,-0.9416699749606453,senk temperatur
Steigende,5.195256257595449,-0.9456658625302659,0.15635738829717175,0.6617666894667114,-0.9401530129012425,Steigende
temperatur steigend,2.8052438755946585,-0.32941038982463655,-0.49186806177508724,0.9511289026371003,-0.32389754019561323,temperatur steigend
Gaspreise,13.217814332780886,0.3543267349935181,0.18340840763773253,-0.4513776011931284,-0.8587670511777279,Gaspreise
steigend gaspreis,2.5500109147654904,-0.23401755091968082,-0.3964752228701313,0.822141584736461,-0.22850470129065759,steigend gaspreis
stellen,6.579772231072888,-0.037214516153778215,0.06797371468811167,0.062438540054144294,-0.2016245469185759,stellen
gaspreis stell,2.5421390295207678,-0.23092577569644104,-0.39338344764689176,0.8174449144762567,-0.2254129260674178,gaspreis stell
stell schwimmbad,2.6778481986115636,-0.2829334725095951,-0.44539114446004563,0.8918891741288147,-0.27742062288057184,stell schwimmbad
Herausforderungen,3.371147966352425,-0.5131732406515339,0.16160984218100924,0.37397788118993075,-0.5076603910225108,Herausforderungen
schwimmbad herausforderung,2.3922343338663064,-0.17014770841154897,-0.3326053803619994,0.7170034134299159,-0.1646348587825256,schwimmbad herausforderung
Wasser,5.32130854553219,-0.5520998319418036,0.01552432994326675,-0.15699411996750068,0.43557508898104186,Wasser
das wasser,2.3307120722816235,-0.1440937427678686,-0.30655141471831915,0.6685512890368235,-0.13858089313884508,das wasser
kälter,3.370978862916876,-0.5131230774197034,-0.6755807493701539,0.2690989190790104,0.8187660094436846,kälter
wasser kalt,2.3068793148949776,-0.13381557670896563,-0.29627324865941623,0.6484064197897482,-0.12830272707994245,wasser kalt
mancherorts,2.2883096997466605,-0.12573333409664322,-0.28819100604709375,0.6321254902471383,-0.12022048446761999,mancherorts
kalt mancherorts,2.2883096997466605,-0.12573333409664322,-0.28819100604709375,0.6321254902471383,-0.12022048446761999,kalt mancherorts
beginnt,9.573628864851809,0.06229864776928932,-0.25092495858244335,0.4035040454863639,-0.016507020832931613,beginnt
mancherorts beginn,2.2707942708754136,-0.11804958081528254,-0.28050725276573296,0.6162720951623687,-0.11253673118625905,mancherorts beginn
Saison,7.4137337638247045,-0.6355321282793429,0.3997399087238867,0.09596207209948691,-1.295741255989222,Saison
beginn saison,2.255533585019675,-0.11130647949072499,-0.2737641514411758,0.6020463986047809,-0.1057936298617018,beginn saison
später,3.5525663901415077,-0.5655901805603553,-0.39192308534634135,1.0175686524341483,-0.5600773309313318,später
saison spät,2.247487854368981,-0.10773299474460568,-0.2701906666950562,0.594385129660849,-0.10222014511558225,saison spät
Nicht,7.804791839626452,0.1892114219320695,-0.8019731921645816,0.5215846017069989,0.3480331665224706,Nicht
Badegast,2.227290300573381,-0.09870564623285343,-0.26116331818330396,0.5746403808417145,-0.09319279660382997,Badegast
nicht badegast,2.227290300573381,-0.09870564623285343,-0.26116331818330396,0.5746403808417145,-0.09319279660382997,nicht badegast
lässt,12.24922289359379,0.21796353377305047,-0.26144849151445165,-0.6666073181535823,0.5428236574772584,lässt
badegast lass,2.2193180372547308,-0.09511986972406151,-0.257577541674512,0.56663755270198,-0.08960702009503808,badegast lass
davon,6.333189372029532,0.6128457778948192,-0.26938039126937,-0.105679203064627,-0.29715191509482286,davon
lass davon,2.2103465694855884,-0.09106923346495696,-0.25352690541540746,0.5574844821917831,-0.08555638383593367,lass davon
abschrecken,2.205770991393662,-0.0889970152025684,-0.251454687153019,0.5527548856520489,-0.08348416557354506,abschrecken
davon abschreck,2.205770991393662,-0.0889970152025684,-0.251454687153019,0.5527548856520489,-0.08348416557354506,davon abschreck
Wassertemperaturen,2.3520826821190415,-0.15322109483898624,0.15983868838953552,-0.12840460033784468,-0.14770824520996276,Wassertemperaturen
senk wassertemperatur,2.1289593112221326,-0.05355318550178993,0.05421649301231007,-0.028736691000648712,-0.0480403358727667,senk wassertemperatur
härtere,2.142036239468103,-0.059676801859943715,0.06136025361292332,-0.03486030735880253,-0.0541639522309205,härtere
wassertemperatur hart,2.142036239468103,-0.059676801859943715,0.06136025361292332,-0.03486030735880253,-0.0541639522309205,wassertemperatur hart
Maßnahmen,10.191451852109749,-1.6194692266704735,0.3338729926346605,-0.12395289152384449,0.04188838218642883,Maßnahmen
hart maßnahme,2.1476393767962523,-0.06228918611272006,0.06437917900812208,-0.03747269161157883,-0.056776336483696815,hart maßnahme
könnten,11.785789564585352,-0.4058249437743825,0.17056965741888871,0.04920036370075089,-0.13015848570422403,könnten
maßnahme könn,2.1552213572944137,-0.06581334774094062,0.0684249797702316,-0.04099685323979923,-0.060300498111917344,maßnahme könn
folgen,2.450972915837349,-0.19440496569327584,-0.05363057340213512,0.4178244553652477,-0.18889211606425244,folgen
könn folg,2.1618141301057068,-0.06886765570563277,0.07190673658550781,-0.044051161204491394,-0.06335480607660955,könn folg
STERN.de,2.8680040293964724,-0.35153623914465665,0.3185906210347769,-0.3267197446435154,-0.34602338951563333,STERN.de
folg stern.d,2.1698776134847035,-0.07259067810437621,0.0761201935826771,-0.047774183603235085,-0.06707782847535299,folg stern.d
stern.d schwimmbad,2.118284502339946,-0.048526475556147954,0.0482808986077263,-0.023709981055006546,-0.04301362592712452,stern.d schwimmbad
schwimmbad seh,2.193219045496264,-0.08329025985322085,0.0880455934365065,-0.058473765352079536,-0.07777741022419758,schwimmbad seh
aufgrund,3.11555149776821,-0.4343260938594581,-0.24947450668453897,0.8462131986022788,-0.42881324423043465,aufgrund
seh aufgrund,2.2074168369808165,-0.08974289130277664,0.09510869587214242,-0.06492639680163513,-0.08423004167375328,seh aufgrund
hohen,18.29596887144914,-1.2749220775074344,0.4214508811401678,0.39319928035343804,-2.1990878171627277,hohen
aufgrund hoch,2.227196597441054,-0.09866357488569895,0.10471813474661494,-0.07384708038455755,-0.09315072525667557,aufgrund hoch
Energiepreise,11.035337621240894,-0.8848794628314155,0.5386034996703365,-0.6265198772972074,-0.8943718147398382,Energiepreise
hoch energiepreis,6.373974832772103,-1.1501431790258494,0.6320157978618728,-1.125326684524708,-1.144630329396826,hoch energiepreis
gezwungen,2.2668516138658825,-0.11631182599622257,0.12321628854318893,-0.09149533149508121,-0.11079897636719928,gezwungen
energiepreis zwing,2.2668516138658825,-0.11631182599622257,0.12321628854318893,-0.09149533149508121,-0.11079897636719928,energiepreis zwing
zwing wassertemperatur,2.1289593112221326,-0.05355318550178993,0.05421649301231007,-0.028736691000648712,-0.0480403358727667,zwing wassertemperatur
wassertemperatur senk,2.125048040856216,-0.051714321040898216,0.05205268361612728,-0.026897826539756784,-0.04620147141187489,wassertemperatur senk
Bei,16.80238115678182,-0.03166501315495703,-0.06980249748791416,0.23850409639054032,-0.06258912059513952,Bei
Verschärfung,4.8786823341617005,-0.8827950813717091,0.4289322286650936,-0.031244889934841653,-0.8772822317426857,Verschärfung
bei verschärfung,2.583695475970761,-0.24714064057731297,0.242097110089384,-0.2223241460761716,-0.24162779094828968,bei verschärfung
verschärfung energiekrise,7.71005944704875,-1.3404458093862854,0.6024408830291458,-0.5384509450008936,-1.3349329597572621,verschärfung energiekrise
energiekrise könn,3.3371224560108823,-0.5030288069914371,0.40850139063304036,-0.47821231249029583,-0.4975159573624138,energiekrise könn
weitere,8.228199095943474,-0.3802826789520521,0.15194188558747532,-0.1702806149414461,0.09631112358989653,weitere
könn weit,2.5288243425700783,-0.22567441946621072,0.22454367857259003,-0.20085792496506943,-0.22016156983718754,könn weit
